time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1972-02-29T09:42:42.000Z,33.502,141.092,56.8,6,mw,,,,,iscgem,iscgem776554,2015-05-13T18:53:06.000Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1972-02-29T09:23:01.000Z,33.453,140.929,59.8,7.2,mw,,,,,iscgem,iscgem776553,2017-04-13T21:46:31.785Z,"Izu Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1972-02-19T13:54:46.000Z,44.635,149.084,45,5.6,mw,,,,,iscgem,iscgem776315,2015-05-13T18:53:06.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1972-01-28T16:18:28.000Z,20.963,120.063,35,5.7,mw,,,,,iscgem,iscgem777303,2015-05-13T18:53:06.000Z,"Philippine Islands region",earthquake,,,,,automatic,iscgem,iscgem
1972-01-25T03:41:24.000Z,23.107,121.974,25,7.1,mw,,,,,iscgem,iscgem777209,2017-04-26T17:25:39.871Z,"Taiwan",earthquake,,,,,automatic,iscgem,iscgem
1972-01-25T02:06:24.000Z,22.632,122.269,25,7.3,mw,,,,,iscgem,iscgem777208,2017-04-26T17:25:39.153Z,"Taiwan region",earthquake,,,,,automatic,iscgem,iscgem
1972-01-08T08:14:20.000Z,20.893,120.308,25,5.8,mw,,,,,iscgem,iscgem776788,2015-05-13T18:53:06.000Z,"Philippine Islands region",earthquake,,,,,automatic,iscgem,iscgem
1972-01-08T05:27:53.000Z,20.981,120.28,25,6.7,mw,,,,,iscgem,iscgem776783,2015-05-13T18:53:06.000Z,"Philippine Islands region",earthquake,,,,,automatic,iscgem,iscgem
1972-01-04T03:16:56.000Z,22.638,122.067,28,6.9,mw,,,,,iscgem,iscgem776670,2017-04-26T17:25:34.421Z,"Taiwan region",earthquake,,,,,automatic,iscgem,iscgem
1971-12-02T17:18:22.000Z,44.889,153.314,20,6.6,mw,,,,,iscgem,iscgem777414,2015-05-13T18:53:06.000Z,"east of the Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1971-11-27T13:45:12.000Z,29.203,130.293,53.6,5.6,mw,,,,,iscgem,iscgem778871,2015-05-13T18:53:06.000Z,"Ryukyu Islands, Japan",earthquake,,,,,automatic,iscgem,iscgem
1971-11-24T00:58:07.000Z,46.598,152.641,50,5.5,mw,,,,,iscgem,iscgem778764,2015-05-13T18:53:06.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1971-10-30T20:48:50.000Z,23.024,121.404,35,6.2,mw,,,,,iscgem,iscgem779829,2015-05-13T18:53:06.000Z,"Taiwan",earthquake,,,,,automatic,iscgem,iscgem
1971-10-30T14:16:24.000Z,32.109,137.825,388,5.7,mw,,,,,iscgem,iscgem779816,2015-05-13T18:53:06.000Z,"Izu Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1971-10-29T14:06:31.000Z,49.877,154.968,121.4,5.7,mw,,,,,iscgem,iscgem779780,2015-05-13T18:53:06.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1971-10-21T08:22:46.000Z,24.885,125.24,55,5.5,mw,,,,,iscgem,iscgem779488,2015-05-13T18:53:06.000Z,"southwestern Ryukyu Islands, Japan",earthquake,,,,,automatic,iscgem,iscgem
1971-10-20T08:40:21.000Z,21.967,121.388,43.8,5.8,mw,,,,,iscgem,iscgem779458,2015-05-13T18:53:06.000Z,"Taiwan region",earthquake,,,,,automatic,iscgem,iscgem
1971-10-09T13:15:38.000Z,24.903,121.987,87.3,5.6,mw,,,,,iscgem,iscgem779172,2015-05-13T18:53:06.000Z,"Taiwan",earthquake,,,,,automatic,iscgem,iscgem
1971-10-09T11:05:08.000Z,43.045,143.912,115.3,5.5,mw,,,,,iscgem,iscgem779167,2015-05-13T18:53:05.000Z,"Hokkaido, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1971-09-27T19:01:47.000Z,46.347,141.144,18.4,6.6,mw,,,,,iscgem,iscgem780665,2015-05-13T18:53:05.000Z,"Sakhalin, Russia",earthquake,,,,,automatic,iscgem,iscgem
