"Date","総額 -Import","食料品 -Import","食料品及び動物 -Import","飲料及びたばこ -Import","魚介類.魚介類及び同調製品 -Import","えび -Import","肉類.肉類及び同調製品 -Import","穀物類.穀物類及び同調製品 -Import","野菜 -Import","果実 -Import","原料品 -Import","原材料 -Import","動植物性油脂 -Import","木材 -Import","非鉄金属鉱 -Import","鉄鉱石 -Import","大豆 -Import","鉱物性燃料 -Import","原油及び粗油 -Import","石油製品 -Import","揮発油 -Import","液化天然ガス -Import","液化石油ガス -Import","石炭 -Import","一般炭 -Import","化学製品 -Import","有機化合物 -Import","医薬品 -Import","原料別製品 -Import","鉄鋼 -Import","非鉄金属 -Import","金属製品 -Import","織物用糸繊維製品.織物用糸及び繊維製品 -Import","非金属鉱物製品 -Import","木製品等除家具.木製品及びコルク製品除家具 -Import","一般機械 -Import","原動機 -Import","電算機類含周辺機器 -Import","電算機類の部分品 -Import","電気機器 -Import","半導体等電子部品 -Import","ＩＣ -Import","音響映像機器含部品 -Import","映像記録再生機器 -Import","重電機器 -Import","通信機 -Import","電気計測機器 -Import","輸送用機器 -Import","自動車 -Import","自動車の部分品 -Import","航空機類 -Import","そのた -Import","雑製品 -Import","特殊取扱品 -Import","科学光学機器 -Import","衣類同附属品.衣類及び同附属品 -Import","家具 -Import","バッグ類 -Import"
2013-06-01,62391.38183,5065.27203,4467.29505,597.97698,1119.97536,184.42512,885.09934,748.63085,364.02567,426.92792,4242.94015,4110.63822,132.30193,426.37041,944.56879,1410.12561,129.64265,19626.03724,9805.56241,1631.41871,1223.1105,5424.58388,730.27326,2001.61073,932.69343,5061.68345,1103.21392,1708.55439,5026.05099,638.49593,1226.71455,798.79775,644.9557,605.70649,621.03685,5110.63409,751.45737,1526.63438,408.75702,8306.43115,2203.76419,1506.83284,929.76182,226.84174,449.93505,2024.82201,412.28689,2467.94799,842.55439,525.68697,891.76976,7484.38474,6427.17458,1057.21016,1198.65335,2092.95098,488.74666,378.80993
2013-07-01,69909.53628,5783.44552,5123.94144,659.50408,1240.66373,196.6026,1159.61235,817.60326,419.94254,456.13166,5010.7493,4836.20922,174.54008,433.26384,1302.98309,1615.98229,192.63471,21932.19017,10944.51694,1928.79205,1379.60038,6212.79884,676.26839,2131.91198,1079.59874,6003.56613,1385.51465,1884.09615,5643.53162,707.51772,1386.23092,919.31003,771.41848,607.64001,679.84065,5485.2618,682.44339,1713.3853,416.63602,8401.96682,2226.85352,1451.77723,1087.63449,282.48785,507.08755,1562.88879,480.35548,2642.40594,1115.14712,640.57729,660.87959,9006.41898,7869.76289,1136.65609,1398.64065,2716.65322,568.30531,471.51682
2013-08-01,67535.18084,5461.75809,4818.84589,642.9122,1195.62144,185.89535,1036.84713,808.09357,388.34041,366.9948,4870.63935,4745.07146,125.56789,439.02135,1344.4681,1516.49306,177.83449,22796.26464,12029.66537,2160.83713,1540.89446,5752.18042,818.15096,2006.62392,998.64157,5116.20859,1069.12882,1707.25885,5323.83298,732.50878,1294.83481,837.79986,731.40048,566.76176,614.89511,4603.02191,695.67303,1343.13411,384.55212,7967.79683,2173.90723,1432.98814,981.63844,223.92441,445.65858,1558.68131,454.02894,2426.02269,909.25389,578.62773,630.60696,8969.63576,8028.77365,940.86211,1184.16565,3329.65983,551.8323,441.54727
2013-09-01,69141.99468,4988.98592,4386.90812,602.0778,1134.94978,191.00087,890.57038,783.89646,367.15495,315.08049,4551.53841,4409.39014,142.14827,368.92757,1191.82809,1493.07139,154.87418,21280.82397,11584.04627,2049.51472,1380.04471,5089.71863,756.44666,1750.17391,984.42187,5509.58611,1281.2148,1970.89835,5356.06898,621.80812,1378.06017,858.85339,734.37337,618.92758,610.71558,5093.99439,833.51764,1536.13152,429.60568,10347.32627,2413.38374,1632.29835,973.41327,219.74229,489.73264,3405.37616,570.49183,2487.22333,887.80902,663.21911,696.39731,9526.4473,8579.90538,946.54192,1256.13183,3625.57169,594.02903,396.43522
2013-10-01,72033.95761,5633.61145,4977.50171,656.10974,1323.82812,237.77007,1028.55673,796.08678,413.57795,355.63991,4555.50568,4424.3105,131.19518,405.70055,1038.3564,1569.87101,148.20977,23035.86825,12092.12548,2229.57357,1526.00136,5840.42561,989.75172,1804.32511,993.99926,5732.19251,1301.36243,1959.34704,5693.68238,730.86435,1404.635,894.69258,809.00026,639.32643,649.63123,5271.97028,714.1727,1756.18191,419.47077,9722.6355,2340.60675,1526.12362,1107.64265,254.17581,467.76148,2681.06781,473.50572,2265.08704,960.89424,698.22892,311.62541,10123.40452,9024.93183,1098.47269,1373.3131,3474.00863,653.88303,459.03171
2013-11-01,71999.02106,5609.92822,4904.72899,705.19923,1373.76822,246.5972,1003.86226,734.37832,404.52675,384.04768,4261.62809,4123.05009,138.578,385.74684,925.94656,1411.67179,148.15655,23579.65271,12445.10487,2571.17978,1757.35042,5786.87567,783.80008,1906.48539,1015.48766,5369.69593,1144.30284,1775.79634,5591.09065,788.35134,1330.57471,908.42305,787.61667,583.66232,652.1157,5263.08358,808.32175,1682.72035,459.44564,10332.90038,2173.60848,1399.17931,1156.2404,289.9073,514.82694,3235.983,472.85703,3205.47149,975.06558,675.58759,1181.14632,8785.57001,7869.09642,916.47359,1288.65762,2629.23186,624.73617,476.6157
2013-12-01,74163.44759,5735.64753,5141.24079,594.40674,1546.89021,251.04528,1007.71077,703.02253,458.10549,401.5943,4356.77351,4209.63581,147.1377,340.84842,1137.11936,1420.1856,116.11435,27104.38106,14193.3445,2695.60854,1689.16386,6894.80139,1147.32103,2084.66317,1076.35103,5410.1928,1293.04886,1784.56329,5552.07442,771.59366,1364.01942,908.42045,750.89838,619.69277,637.92293,5535.3555,771.4015,1888.70712,508.67196,9269.99694,2151.83729,1328.68713,1168.60008,299.97737,479.01356,2222.70688,506.04987,2506.57639,1248.51978,658.50505,341.98285,8692.44944,7577.70228,1114.74716,1295.71384,2487.53458,598.59427,455.83684
2014-01-01,80470.32407,5599.80377,4971.75633,628.04744,1324.23764,208.35713,971.00577,791.8298,478.52403,361.16815,5004.72562,4873.07738,131.64824,441.69787,1236.50693,1614.9668,189.50939,27726.32677,14096.46298,2836.9496,1854.10202,7366.25609,1262.7041,2081.23497,1110.50943,6050.87243,1425.43496,1887.28536,6259.11734,910.90845,1337.76283,1092.92635,866.48211,671.08497,765.81842,6465.7175,843.61675,2205.68442,544.60797,10516.70438,2594.58035,1569.63756,1203.48108,255.30388,564.25409,2493.66423,582.02863,2783.92213,987.32737,764.77677,701.22505,10063.13413,9045.43635,1017.69778,1345.15933,3114.16431,726.83721,568.74826
2014-02-01,66052.98925,4441.65036,3952.40311,489.24725,946.30427,142.69524,848.39663,642.47266,353.85773,295.75993,4322.28708,4169.81766,152.46942,348.83415,1273.2899,1358.58465,109.95367,24564.52142,12551.80173,2338.86595,1524.08089,6685.79293,1154.91704,1763.9924,975.79411,4971.57065,1089.25093,1634.83913,4735.40005,756.07657,1181.61076,743.133,556.13718,457.53364,573.34323,5024.11909,632.09745,1740.96622,423.15002,8425.92453,2118.65965,1287.44463,963.74425,226.74552,409.02626,2000.09772,532.83148,2462.94189,1049.46872,612.51886,480.19627,7104.57418,6231.63934,872.93484,1186.25941,1900.50613,508.63726,391.9764
2014-03-01,78334.11545,5198.49521,4645.57431,552.9209,1031.21182,124.48771,921.65613,762.91354,452.81114,352.83127,4575.11746,4439.82797,135.28949,384.57427,1103.48493,1433.504,186.39299,27806.73849,14822.5484,2606.08054,1693.14363,7082.62301,1276.44603,1934.64861,1009.25471,5829.27538,1247.16259,1885.53774,5893.04467,876.99167,1277.7277,985.78365,772.15746,714.76367,675.3677,6363.2748,898.00408,2311.38926,478.6634,10368.53153,2656.07159,1502.96199,1037.60759,236.37677,531.25475,2583.04124,607.42313,2857.96277,1117.6595,691.04367,704.67044,9441.67514,8262.20952,1179.46562,1479.66206,2668.90501,706.70171,483.34436
2014-04-01,68927.09161,5624.96121,5169.82073,455.14048,1404.84752,138.42674,1133.94597,668.84061,459.93305,451.50179,4810.94194,4651.67974,159.2622,376.50988,1212.98521,1562.47366,190.83491,21883.48239,11174.0488,1901.97506,1292.2329,6452.05064,640.56015,1641.22564,816.12502,5871.85607,1267.53227,1883.24105,5828.31795,827.97344,1363.23641,962.92272,809.49258,599.76864,687.04754,5454.57762,756.10152,1793.88193,383.27627,8580.41749,2304.51654,1457.23061,908.84539,215.05263,499.97338,1872.00283,449.84321,2043.2536,767.56968,611.85416,404.654,8829.28334,7881.9586,947.32474,1229.70768,2671.46848,627.88582,481.10922
2014-05-01,65232.32141,5933.49537,5274.53472,658.96065,1270.32292,127.04643,1116.12588,825.73609,448.82822,476.71325,5003.95271,4812.12882,191.82389,416.86533,1421.46934,1444.50054,245.20891,19402.05673,9451.20099,1913.89491,1526.15278,5641.67818,840.32068,1478.89781,714.8961,5825.28701,1381.18282,1863.74391,5773.47925,802.54374,1382.94183,967.32011,747.22036,600.4884,703.08812,5395.14696,802.76093,1595.30011,385.52353,8091.0241,2183.31318,1337.73102,945.87198,196.65318,522.50852,1394.87045,478.60391,2057.91214,735.24624,661.94153,370.37422,7749.96714,6794.04915,955.91799,1173.12337,2070.41418,603.84051,408.37623
2014-06-01,67740.72891,5581.65247,5002.48525,579.16722,1148.59342,137.1998,1105.92927,766.55221,409.68158,470.68773,4705.52542,4549.82555,155.69987,382.67978,1330.66239,1381.0252,164.56021,21308.89789,10626.80513,2234.45493,1616.17313,5840.68239,863.9597,1675.53461,932.85919,5612.66486,1354.81601,1754.30939,5735.42393,820.15825,1399.25071,951.60922,732.84275,627.61522,653.62312,5841.07079,833.93846,1636.81231,380.35987,8953.70488,2319.42305,1440.85513,969.20776,208.55414,526.95864,1934.38828,492.88683,2118.34427,748.17806,650.47795,495.25912,7883.4444,6911.17665,972.26775,1275.57377,2074.71676,561.78573,390.74515
2014-07-01,71584.57838,6000.85116,5306.62061,694.23055,1223.27921,166.83978,1265.04596,802.50544,418.5583,471.90076,4785.60479,4602.43362,183.17117,364.67355,1306.58974,1490.70075,170.88615,23484.83556,11700.08468,2375.28609,1755.26617,6676.76472,874.19341,1805.879,953.1871,6088.2554,1275.07316,2134.02984,6029.91615,852.59115,1482.38098,1021.73868,785.96665,617.32758,678.56727,5724.93374,913.8963,1576.50642,391.76419,8293.02539,2210.34864,1337.87972,1060.7745,225.88285,551.37619,1258.99992,507.90164,2424.45828,894.73165,677.65325,505.30134,8752.69791,7803.96652,948.73139,1338.22492,2605.34438,568.71915,493.30107
2014-08-01,66580.3203,5475.27391,4861.25815,614.01576,1205.69186,198.48831,1193.11349,727.17381,362.09285,372.70629,4482.13701,4340.68454,141.45247,329.37512,1260.97831,1377.80287,204.4213,22202.90378,11401.11315,2328.56989,1762.93622,5945.65917,819.30319,1661.88423,1023.12015,5367.98666,1204.58732,1872.74693,5432.14514,721.86263,1455.31457,914.06968,698.19314,531.63092,596.23545,4726.66773,723.40066,1341.41456,344.46971,7786.82929,2257.1372,1411.51402,866.56573,216.68102,472.44497,1230.25268,581.0195,2478.39266,988.6496,606.16868,668.46827,8627.98412,7692.01714,935.96698,1197.1587,3080.39795,539.75692,423.37556
2014-09-01,73440.68242,5625.44817,5019.10907,606.3391,1299.48143,237.63189,1152.38688,774.62093,403.44503,358.58172,4532.78551,4362.35158,170.43393,302.16921,1338.67059,1260.82912,114.24672,21961.11142,11321.58925,1982.42678,1561.2359,6158.30973,788.49518,1640.52386,939.27579,5832.36531,1256.55826,1981.91117,6041.36256,882.64173,1396.11437,1032.38098,833.61725,691.87832,638.15184,5430.1713,809.627,1555.18745,379.21998,11265.68404,2580.89723,1601.01696,991.51672,237.89459,599.4067,3805.11553,566.97638,2542.9926,1009.00987,734.64728,495.31555,10208.76151,9107.56112,1101.20039,1334.4213,3744.60339,641.54381,435.56444
2014-10-01,74290.72288,6122.6597,5455.13124,667.52846,1401.00542,303.36064,1407.98707,689.95945,418.76758,404.75665,4646.40118,4483.65426,162.74692,344.09855,1278.41848,1338.09521,140.33335,21671.61849,10785.17322,2026.73753,1652.03777,6197.66333,766.51637,1794.98964,948.35208,6073.97628,1402.34441,1908.32234,6251.59287,812.42728,1547.30447,1068.40261,879.70359,683.00254,676.22738,5716.88025,843.50172,1904.55995,402.80578,10992.53543,2539.69831,1603.04862,1054.55437,254.54214,510.53763,3484.26503,540.22474,2909.60011,1101.25288,745.99513,703.77697,9905.45857,9023.99799,881.46058,1399.40073,3399.14351,680.41226,475.77845
2014-11-01,70863.39814,5603.95524,4956.71784,647.2374,1394.51447,239.73232,1097.10117,671.53578,375.34275,366.70041,4374.9104,4214.63335,160.27705,288.34905,1284.63884,1245.04931,82.13779,20720.4346,9760.3011,2179.35424,1601.06216,6489.98608,717.9978,1505.5774,807.3895,5524.70244,1310.07854,1687.3241,5840.06972,771.06859,1537.00395,1008.67382,811.90886,568.92526,606.52431,5489.34999,764.31346,1684.33476,406.30982,11427.23126,2438.92257,1544.0515,1114.10314,260.43252,556.05579,3859.71163,529.81988,2982.33029,1076.77942,696.616,940.94966,8900.4142,7866.47203,1033.94217,1344.89031,2549.69528,609.41805,464.49945
2014-12-01,75573.85451,6110.24664,5453.84021,656.40643,1594.34063,237.7547,1139.64879,709.13693,467.17344,379.92828,4651.72827,4497.82624,153.90203,323.62888,1313.97195,1328.88805,140.16945,24191.54281,11043.12018,2349.96711,1660.09987,7971.48978,859.3027,1870.74272,981.8158,5593.23183,1276.28724,1646.41515,6117.03795,824.24856,1561.11772,1065.15387,829.63154,634.19139,653.65051,5977.98116,884.40996,1873.08789,442.43081,10623.3637,2506.79977,1552.73187,1207.35177,312.30613,546.72257,2735.52382,584.91393,2900.61892,1147.45757,694.11701,794.34288,9408.10323,8238.18966,1169.91357,1388.92584,2722.96597,638.41735,499.32591
2015-01-01,73013.51693,5764.11589,5227.96401,536.15188,1354.2721,155.14691,1050.01075,812.43976,448.29895,343.62581,4846.60451,4691.68651,154.918,386.4199,1563.51384,1187.74347,158.5753,20761.25254,8326.13713,1886.68928,1241.88611,7740.7573,757.28763,1987.24182,1171.89668,6118.18164,1386.49397,1942.99005,6386.14415,823.84962,1516.4658,1192.13541,864.00776,635.52133,752.42829,6352.63917,1039.25034,1857.50839,441.8177,10341.53913,2651.67511,1633.15385,1069.11186,235.52423,602.72532,2366.81514,597.81464,2845.04958,988.83266,778.32691,761.34951,9597.99032,8477.85204,1120.13828,1320.09837,2938.33398,687.94585,543.02383
2015-02-01,63667.83655,5145.67117,4624.64272,521.02845,1082.04588,125.02009,1010.92355,689.84736,428.42821,372.91916,4047.73015,3904.20379,143.52636,282.28794,1095.90351,1095.84894,160.86249,15800.73502,5694.37747,1386.26266,956.57355,6286.1524,710.53555,1641.07557,886.57893,5661.63519,1263.46123,1846.40333,5751.78987,685.91219,1450.71275,1087.68967,790.23235,575.32496,621.12735,5747.17933,885.56612,1648.13452,470.97826,9622.11122,2442.35696,1512.76499,1007.28565,246.98636,546.33146,2153.74758,602.09792,2148.60786,727.3091,704.15526,391.96044,9742.37674,8622.52871,1119.84803,1375.69011,3066.36728,720.98045,548.32454
2015-03-01,67032.79125,5577.82708,4994.76777,583.05931,1032.73035,104.63757,1058.33299,866.41636,442.3072,408.38075,4426.70606,4245.12671,181.57935,333.09375,1187.54217,1135.55952,251.42324,17599.39109,7320.75013,1595.35665,1049.04388,6145.48811,767.26768,1699.98296,974.68311,6257.55802,1345.44485,2261.16454,5686.25427,721.20308,1447.37552,954.55508,697.84424,666.67388,620.18979,6002.75016,947.59274,1792.63397,389.13613,10105.54095,2675.33829,1678.20117,971.50557,229.75995,509.44706,2520.44995,659.36116,2806.4247,1105.48416,757.9122,592.58733,8570.33892,7346.17736,1224.16156,1521.72496,2321.60866,580.04347,398.18607
2015-04-01,66071.11017,6359.21228,5705.80462,653.40766,1412.41847,151.54118,1340.0073,781.1621,516.6287,520.09763,4407.22792,4209.32139,197.90653,357.18282,1260.1616,1042.98043,166.20947,15521.22377,7328.81259,1629.87386,1239.82811,4179.10483,618.65892,1696.7436,919.9501,6533.27855,1416.73916,2422.22563,6337.37437,743.68407,1689.14987,1076.51299,849.67373,665.85651,697.65721,5812.50996,952.94914,1567.38034,387.5645,9417.03787,2450.91791,1615.61754,960.29824,236.11212,509.11345,2111.98149,556.22536,2443.60863,794.80534,647.86368,668.54138,9239.63682,8170.79642,1068.8404,1320.29183,2790.61771,630.22562,502.8455
2015-05-01,59532.20724,5835.37208,5181.25922,654.11286,1240.84912,137.0221,1130.93443,686.66866,473.36232,545.41572,4088.3017,3893.29556,195.00614,334.29169,1260.56081,832.75437,175.58843,13012.67203,6476.93495,1556.64359,1236.19252,3154.02229,454.09953,1329.41808,582.94609,5879.98104,1334.50062,2014.38414,5783.44806,696.56987,1478.88296,1008.42355,747.73032,603.18168,685.90562,5616.84869,836.55353,1443.2225,358.14542,8949.04475,2197.8117,1502.64984,899.48718,211.57062,581.37809,2114.81794,482.64911,2455.93822,845.84728,646.6326,660.56115,7910.60067,6918.60848,991.99219,1250.78702,1991.46843,573.53685,413.28821
2015-06-01,65655.99276,6097.10251,5427.24605,669.85646,1325.94335,161.55953,1162.89281,752.35887,477.63146,579.12806,4417.31908,4237.11945,180.19963,355.14347,1379.18605,947.73318,195.98517,14195.8693,6742.68273,1562.09585,1193.28511,3664.19792,498.0336,1697.29485,924.59375,6603.04564,1492.90103,2350.35241,6197.37817,729.71914,1563.82834,1150.93681,798.26973,702.70571,667.09813,6342.14623,963.12221,1647.8493,457.3257,10014.78179,2535.19359,1813.61985,1104.32859,233.08098,570.8038,2208.40673,599.06892,2789.89255,910.00704,729.40556,880.49778,8998.45749,7731.9657,1266.49179,1426.89674,2279.71108,605.93081,480.92026
2015-07-01,69242.62173,6108.24036,5400.82263,707.41773,1330.80624,196.6796,1251.23059,672.51307,483.40204,516.49628,4180.51275,3971.26979,209.24296,309.34244,1301.66369,881.65473,207.27716,16698.42075,8812.71525,1580.41235,1160.8478,3959.12867,415.08824,1875.19131,1051.1137,7285.07639,1812.47324,2676.47731,6103.50778,702.84189,1455.99354,1148.15703,844.42221,665.31926,677.49178,6277.20042,951.16031,1701.0381,424.58813,10346.61003,2650.98962,1873.69454,1059.91382,249.69329,557.13888,2434.94534,664.93397,2621.21822,874.01387,749.4255,734.72659,9621.83503,8493.33175,1128.50328,1421.39153,2845.20237,626.99775,533.70017
2015-08-01,64477.25756,5604.74166,4961.00224,643.73942,1259.97883,201.56725,1115.75549,699.05567,423.60936,430.67182,3879.76835,3717.48203,162.28632,330.52871,1126.22099,862.55323,148.07781,15542.65434,7637.76758,1538.69688,1179.25838,4148.92034,453.01948,1706.9638,949.4517,6698.93245,1270.6349,2877.96473,5549.21528,681.43072,1236.38536,1035.49079,794.64117,601.43514,649.58457,5562.53955,887.34736,1593.7251,414.84432,8967.74089,2330.01976,1684.41695,966.56425,227.35699,498.61697,1753.54567,579.80195,2699.82595,1111.31284,673.88639,627.06872,9971.83909,8864.70649,1107.1326,1330.14711,3467.57247,630.285,489.54024
2015-09-01,65345.88011,5663.8571,5043.16664,620.69046,1352.18923,205.07204,1149.75659,653.25942,429.98814,415.01357,3721.96672,3550.11439,171.85233,303.83641,1110.86715,795.97382,142.76797,14044.50816,6371.27316,1506.68034,1126.16912,4161.12088,359.44442,1576.90839,895.06049,6143.79267,1383.4509,1950.55923,5727.25501,671.03197,1216.76289,1064.84261,871.74765,669.61107,650.78925,5777.50884,890.56386,1697.26046,415.94704,11182.86875,2582.74471,1838.834,991.97348,188.24792,511.79412,3561.86919,564.11526,2419.00417,1010.32009,803.37999,258.81288,10665.11869,9510.80706,1154.31163,1403.56696,3933.14171,696.19219,457.50259
2015-10-01,64365.03596,6151.46289,5462.42685,689.03604,1425.32249,244.12492,1266.72877,794.16717,445.35398,420.34624,3602.81743,3454.29347,148.52396,310.43374,883.88578,877.17603,173.99704,12323.18914,5478.93349,1265.34834,999.20643,3570.23822,412.33672,1519.64971,826.04455,6617.60964,1179.5612,2742.23715,5781.85741,687.85113,1230.60913,1070.2789,874.59916,645.59782,700.67694,5623.73993,995.27878,1506.75162,394.31726,11105.41,2565.59328,1817.49596,1015.20504,220.50158,523.80467,3429.76977,584.06436,2873.34863,986.54273,793.85653,807.14143,10285.60089,9075.8074,1209.79349,1611.74884,3172.50734,707.30036,501.78156
2015-11-01,63662.12005,5769.33796,5057.64665,711.69131,1405.5932,193.48551,1140.4066,633.03618,431.12945,407.91081,3299.11029,3122.05081,177.05948,345.52373,647.62205,770.46116,142.08149,12976.61203,5770.7015,1274.39453,1016.95294,3793.8542,525.40706,1553.57011,891.74535,7203.70102,1284.4744,3380.37646,5628.6832,644.14252,1248.55342,1038.87164,831.85056,608.96924,699.80208,5900.63889,1044.17686,1584.10376,414.574,10649.98423,2479.1805,1742.89347,1144.48566,251.72762,537.08562,2695.33372,622.17976,2840.05145,1060.09071,791.24303,670.53699,9394.00098,8403.89457,990.10641,1423.4913,2690.47767,675.86109,513.9563
2015-12-01,61988.98762,5944.08981,5248.96766,695.12215,1530.7215,194.65554,1130.88813,669.68347,467.25819,382.44846,3612.68499,3470.01662,142.66837,309.22581,992.20322,812.73278,139.36307,13704.92819,5886.46091,1433.43704,1065.66638,4338.2206,535.37372,1458.95605,882.52839,6475.93516,1328.46106,2776.02352,5457.1308,648.15036,1292.07789,977.58333,810.18952,625.89921,582.15813,5668.90367,945.96804,1687.44591,412.28826,9442.11671,2400.37735,1675.44791,1017.90638,250.07214,512.76499,1976.00692,607.4673,2319.63716,983.043,694.29602,349.67844,9363.56113,8157.22894,1206.33219,1402.08352,2656.77203,639.92305,515.88462
2016-01-01,60075.40986,5217.42154,4697.31726,520.10428,1317.82111,144.59979,1033.15599,619.26031,414.16546,375.14649,3666.41333,3517.38071,149.03262,347.61112,1137.12665,727.26703,129.35487,11526.88552,4700.56511,1286.49177,1044.06176,3489.21162,488.54408,1519.04764,821.82327,6349.34424,1341.35545,2514.31317,5459.75464,620.95202,1132.42754,1038.77765,788.49876,611.99026,729.13498,5695.43926,969.4744,1670.27793,407.35045,10339.32874,2385.26472,1687.04454,967.96445,216.23571,496.06514,3073.02931,571.17142,2810.65672,1058.42224,757.38245,669.97084,9010.16587,8095.90769,914.25818,1278.6345,2673.13951,670.53675,547.16362
2016-02-01,54667.99066,4951.27581,4406.62427,544.65154,1033.39053,126.73543,962.84894,735.79296,392.61009,356.3989,3415.68112,3261.2703,154.41082,311.67795,1079.62214,677.87648,118.58898,10096.88104,3783.83176,943.38784,692.92606,3534.82312,474.7255,1335.60814,743.44267,6238.33862,1180.57781,2806.08618,4952.86741,609.99639,1051.64857,911.39313,674.21177,577.72546,625.31934,5489.3629,1039.89525,1472.61294,400.38576,8476.93848,2026.46931,1426.94764,874.19272,198.94764,465.72434,1796.83289,608.32338,2261.57661,780.85373,684.57454,469.90686,8785.06867,7787.72996,997.33871,1333.30359,2645.82943,630.6042,530.69827
