"Date","東京市場　ユーロ・ドル　スポット　9時時点","東京市場　ユーロ・ドル　スポット　最高値","東京市場　ユーロ・ドル　スポット　最安値","東京市場　ユーロ・ドル　スポット　17時時点"
2000-01-04,1.0237,1.0263,1.0217,1.0241
2000-01-05,1.0296,1.0385,1.0285,1.0368
2000-01-06,1.032,1.0377,1.0312,1.0344
2000-01-07,1.032,1.0334,1.0284,1.0303
2000-01-11,1.0247,1.03,1.0247,1.0283
2000-01-12,1.0337,1.0363,1.0319,1.0359
2000-01-13,1.0308,1.0315,1.028,1.0289
2000-01-14,1.0264,1.0274,1.0228,1.0244
2000-01-17,1.0124,1.0143,1.0103,1.0119
2000-01-18,1.0124,1.0133,1.0095,1.0129
2000-01-19,1.0147,1.0163,1.0133,1.0137
2000-01-20,1.012,1.0134,1.0106,1.0126
2000-01-21,1.0167,1.0192,1.0157,1.0162
2000-01-24,1.003,1.0057,1.0015,1.0039
2000-01-25,1.0068,1.0095,1.0059,1.0085
2000-01-26,1.0015,1.0027,1.0007,1.001
2000-01-27,1.0001,1.0027,0.9995,1.0019
2000-01-28,0.9885,0.9892,0.9833,0.9846
2000-01-31,0.9792,0.9825,0.977,0.9789
2000-02-01,0.9713,0.9717,0.9668,0.9678
2000-02-02,0.972,0.9745,0.9694,0.9725
2000-02-03,0.9767,0.9773,0.9717,0.9731
2000-02-04,0.9899,0.9915,0.9873,0.9908
2000-02-07,0.9819,0.9832,0.9792,0.9824
2000-02-08,0.9812,0.9838,0.98,0.983
2000-02-09,0.9862,0.9933,0.985,0.9927
2000-02-10,0.9934,0.9961,0.9905,0.9917
2000-02-14,0.9874,0.9909,0.9853,0.9875
2000-02-15,0.9791,0.9808,0.9779,0.9792
2000-02-16,0.9817,0.9824,0.979,0.9793
2000-02-17,0.9862,0.9888,0.9851,0.9879
2000-02-18,0.9869,0.99,0.9865,0.9877
2000-02-21,0.9853,0.9884,0.9845,0.9879
2000-02-22,0.9891,0.9948,0.9875,0.9934
2000-02-23,1.0046,1.009,1.0033,1.0065
2000-02-24,1.0029,1.0041,1.0014,1.0021
2000-02-25,0.9914,0.9925,0.9867,0.9875
2000-02-28,0.9737,0.9746,0.939,0.9589
2000-02-29,0.9677,0.9727,0.9645,0.9662
2000-03-01,0.9626,0.972,0.9624,0.9668
2000-03-02,0.9697,0.9794,0.969,0.9772
2000-03-03,0.9634,0.968,0.96,0.9656
2000-03-06,0.958,0.9605,0.956,0.9597
2000-03-07,0.9581,0.9616,0.9572,0.9607
2000-03-08,0.9587,0.961,0.9572,0.96
2000-03-09,0.9638,0.9648,0.9613,0.9629
2000-03-10,0.9668,0.9687,0.9651,0.9669
2000-03-13,0.9628,0.9698,0.9616,0.9694
2000-03-14,0.9646,0.9652,0.9622,0.9639
2000-03-15,0.9679,0.9702,0.9662,0.9686
2000-03-16,0.9654,0.9705,0.9645,0.9695
2000-03-17,0.9714,0.9717,0.9682,0.9685
2000-03-21,0.9732,0.9739,0.9714,0.9723
2000-03-22,0.9587,0.9616,0.9575,0.9596
2000-03-23,0.961,0.9628,0.9603,0.9615
2000-03-24,0.9719,0.9765,0.9705,0.9718
2000-03-27,0.9764,0.9789,0.9759,0.9775
2000-03-28,0.966,0.9691,0.9648,0.9656
2000-03-29,0.9564,0.9602,0.9538,0.9569
2000-03-30,0.9535,0.9553,0.9519,0.954
2000-03-31,0.9615,0.963,0.9564,0.9576
2000-04-03,0.9563,0.9574,0.9503,0.9518
2000-04-04,0.9554,0.9574,0.9538,0.9556
2000-04-05,0.9622,0.9647,0.9595,0.9643
2000-04-06,0.9612,0.9629,0.9604,0.9628
2000-04-07,0.9574,0.9595,0.9557,0.9589
2000-04-10,0.9538,0.9573,0.9535,0.9563
2000-04-11,0.9626,0.9636,0.9617,0.9623
2000-04-12,0.9592,0.96,0.958,0.9585
2000-04-13,0.9592,0.9594,0.9565,0.9586
2000-04-14,0.9531,0.9552,0.951,0.9545
2000-04-17,0.9642,0.9672,0.9623,0.9627
2000-04-18,0.9482,0.9525,0.9452,0.9461
2000-04-19,0.9454,0.9473,0.9445,0.9465
2000-04-20,0.9404,0.9423,0.9378,0.9385
2000-04-21,0.9386,0.9398,0.9373,0.9385
2000-04-24,0.9372,0.9405,0.9365,0.9396
2000-04-25,0.9388,0.9395,0.9373,0.9379
2000-04-26,0.9213,0.926,0.9176,0.9229
2000-04-27,0.9237,0.9245,0.9185,0.9199
2000-04-28,0.9119,0.9132,0.9078,0.9083
2000-05-01,0.9112,0.9128,0.9087,0.9119
2000-05-02,0.9164,0.9173,0.91,0.9111
2000-05-08,0.8992,0.9045,0.8977,0.8995
2000-05-09,0.8987,0.8992,0.8949,0.8982
2000-05-10,0.9072,0.9103,0.9049,0.9093
2000-05-11,0.9043,0.9066,0.9014,0.9061
2000-05-12,0.9016,0.9035,0.8978,0.9003
2000-05-15,0.9179,0.919,0.9143,0.9164
2000-05-16,0.9076,0.9107,0.9062,0.9089
2000-05-17,0.8994,0.9028,0.8945,0.8955
2000-05-18,0.8949,0.8959,0.892,0.8934
2000-05-19,0.8954,0.8958,0.8923,0.8938
2000-05-22,0.8987,0.9017,0.8963,0.9015
2000-05-23,0.9029,0.9135,0.9024,0.9112
2000-05-24,0.9069,0.9077,0.9033,0.9058
2000-05-25,0.9034,0.9052,0.8999,0.9015
2000-05-26,0.9126,0.9186,0.9116,0.9148
2000-05-29,0.9329,0.9334,0.9266,0.9279
2000-05-30,0.9279,0.9374,0.9246,0.9371
2000-05-31,0.9294,0.9323,0.9278,0.9292
2000-06-01,0.9368,0.938,0.9353,0.9362
2000-06-02,0.9317,0.9373,0.9298,0.9366
2000-06-05,0.9456,0.9458,0.9426,0.9439
2000-06-06,0.9462,0.9497,0.9455,0.9485
2000-06-07,0.955,0.9594,0.9533,0.9582
2000-06-08,0.9595,0.9607,0.9565,0.9585
2000-06-09,0.9546,0.9566,0.953,0.9556
2000-06-12,0.9525,0.9533,0.9489,0.9515
2000-06-13,0.9534,0.96,0.9522,0.9582
2000-06-14,0.9592,0.9653,0.958,0.9636
2000-06-15,0.9572,0.9605,0.954,0.9555
2000-06-16,0.9535,0.9547,0.9498,0.9529
2000-06-19,0.9647,0.9693,0.9637,0.9686
2000-06-20,0.9579,0.9625,0.9564,0.9612
2000-06-21,0.9534,0.9546,0.9505,0.952
2000-06-22,0.9447,0.9474,0.9434,0.944
2000-06-23,0.9375,0.9388,0.9348,0.9352
2000-06-26,0.9362,0.9376,0.9308,0.9321
2000-06-27,0.9375,0.9416,0.9369,0.9389
2000-06-28,0.9456,0.9466,0.9437,0.9444
2000-06-29,0.9429,0.9447,0.9415,0.9432
2000-06-30,0.9522,0.9577,0.9506,0.9577
2000-07-03,0.9527,0.9546,0.9516,0.9529
2000-07-04,0.9502,0.9509,0.9464,0.9489
2000-07-05,0.951,0.9556,0.951,0.9544
2000-07-06,0.9531,0.9584,0.9522,0.9584
2000-07-07,0.9502,0.9517,0.9475,0.9508
2000-07-10,0.9487,0.9538,0.9479,0.9519
2000-07-11,0.9543,0.9566,0.9532,0.9542
2000-07-12,0.9522,0.9527,0.9477,0.9487
2000-07-13,0.9412,0.9425,0.9401,0.9414
2000-07-14,0.9358,0.9376,0.9339,0.9363
2000-07-17,0.9383,0.9386,0.9363,0.9369
2000-07-18,0.9361,0.9367,0.935,0.9357
2000-07-19,0.9243,0.9261,0.9224,0.9235
2000-07-21,0.9327,0.9365,0.9317,0.9353
2000-07-24,0.9361,0.9376,0.9337,0.9342
2000-07-25,0.9325,0.9388,0.9322,0.9377
2000-07-26,0.9387,0.9448,0.9378,0.9435
2000-07-27,0.9434,0.9443,0.9393,0.9396
2000-07-28,0.9328,0.9336,0.9274,0.9292
2000-07-31,0.9239,0.9255,0.9221,0.9232
2000-08-01,0.9277,0.9286,0.9242,0.9256
2000-08-02,0.9157,0.919,0.9143,0.9184
2000-08-03,0.915,0.9173,0.9145,0.9152
2000-08-04,0.9069,0.907,0.9028,0.9046
2000-08-07,0.9079,0.9098,0.9053,0.907
2000-08-08,0.9079,0.9085,0.904,0.9047
2000-08-09,0.9025,0.9032,0.8964,0.8975
2000-08-10,0.9013,0.905,0.9005,0.9029
2000-08-11,0.908,0.9115,0.9074,0.9098
2000-08-14,0.9034,0.904,0.9009,0.9026
2000-08-15,0.9067,0.911,0.9056,0.9107
2000-08-16,0.9124,0.9177,0.91,0.9108
2000-08-17,0.9159,0.9167,0.9117,0.9122
2000-08-18,0.9168,0.9183,0.9136,0.9166
2000-08-21,0.9071,0.9077,0.903,0.9047
2000-08-22,0.9023,0.9035,0.8995,0.9023
2000-08-23,0.8971,0.8973,0.8909,0.8932
2000-08-24,0.9019,0.904,0.8993,0.9002
2000-08-25,0.9014,0.9036,0.8975,0.9023
2000-08-28,0.903,0.9044,0.9016,0.9033
2000-08-29,0.8999,0.9021,0.8977,0.9008
2000-08-30,0.8928,0.8936,0.8875,0.889
2000-08-31,0.8953,0.8956,0.8922,0.8928
2000-09-01,0.8906,0.8917,0.8875,0.8892
2000-09-04,0.8997,0.9038,0.8993,0.9006
2000-09-05,0.8982,0.8992,0.8952,0.8967
2000-09-06,0.8885,0.8899,0.8805,0.8819
2000-09-07,0.8727,0.8728,0.863,0.8651
2000-09-08,0.8725,0.8745,0.869,0.8724
2000-09-11,0.8644,0.8724,0.8611,0.8645
2000-09-12,0.8587,0.8613,0.855,0.8599
2000-09-13,0.8644,0.8703,0.8609,0.867
2000-09-14,0.8587,0.8608,0.8563,0.8597
2000-09-18,0.8532,0.8564,0.851,0.8561
2000-09-19,0.8548,0.8547,0.848,0.8527
2000-09-20,0.8518,0.852,0.8465,0.8487
2000-09-21,0.8497,0.8548,0.846,0.8533
2000-09-22,0.8613,0.8635,0.8573,0.8612
2000-09-25,0.8812,0.8828,0.8772,0.8794
2000-09-26,0.8748,0.88,0.8728,0.8774
2000-09-27,0.8823,0.8873,0.8813,0.8862
2000-09-28,0.8844,0.8848,0.881,0.8841
2000-09-29,0.8818,0.8826,0.8782,0.8805
2000-10-02,0.8837,0.8859,0.8816,0.8845
2000-10-03,0.8785,0.8788,0.8755,0.8774
2000-10-04,0.8763,0.8779,0.8748,0.875
2000-10-05,0.8742,0.8757,0.8735,0.8742
2000-10-06,0.8688,0.872,0.8671,0.8715
2000-10-10,0.8672,0.8735,0.8662,0.8733
2000-10-11,0.8724,0.8766,0.8715,0.8752
2000-10-12,0.8665,0.8681,0.865,0.8672
2000-10-13,0.8622,0.867,0.8594,0.8639
2000-10-16,0.8543,0.8558,0.8515,0.8518
2000-10-17,0.8501,0.8511,0.8478,0.8504
2000-10-18,0.8546,0.8572,0.8537,0.8555
2000-10-19,0.8407,0.8439,0.8387,0.8432
2000-10-20,0.8441,0.8484,0.8431,0.8456
2000-10-23,0.841,0.8423,0.8385,0.8408
2000-10-24,0.8359,0.8374,0.8343,0.8372
2000-10-25,0.8364,0.8386,0.8356,0.8367
2000-10-26,0.8285,0.8287,0.8228,0.8233
2000-10-27,0.8307,0.834,0.8287,0.8324
2000-10-30,0.8406,0.8421,0.8392,0.8416
2000-10-31,0.8397,0.8421,0.8385,0.841
2000-11-01,0.8494,0.8545,0.8471,0.8539
2000-11-02,0.8607,0.8618,0.8572,0.8579
2000-11-06,0.8669,0.8732,0.8626,0.8714
2000-11-07,0.8629,0.867,0.8613,0.8652
2000-11-08,0.8605,0.8693,0.854,0.8579
2000-11-09,0.8551,0.856,0.8527,0.8544
2000-11-10,0.8668,0.8705,0.8656,0.8695
2000-11-13,0.8624,0.8665,0.8619,0.8647
2000-11-14,0.8574,0.8612,0.857,0.8597
2000-11-15,0.8584,0.863,0.857,0.8629
2000-11-16,0.858,0.8592,0.857,0.859
2000-11-17,0.8538,0.857,0.8517,0.8559
2000-11-20,0.8494,0.8509,0.8481,0.85
2000-11-21,0.8515,0.8535,0.8505,0.8522
2000-11-22,0.844,0.8486,0.8434,0.846
2000-11-24,0.8398,0.8413,0.8375,0.8408
2000-11-27,0.8394,0.8428,0.8387,0.8415
2000-11-28,0.8523,0.8545,0.8517,0.8527
2000-11-29,0.8563,0.8589,0.8558,0.8575
2000-11-30,0.8575,0.8623,0.8569,0.8614
2000-12-01,0.8723,0.8778,0.8718,0.8733
2000-12-04,0.8789,0.8804,0.8755,0.8774
2000-12-05,0.8854,0.8907,0.8842,0.8881
2000-12-06,0.88,0.882,0.8772,0.88
2000-12-07,0.8916,0.8969,0.8898,0.8955
2000-12-08,0.8877,0.8903,0.8863,0.8885
2000-12-11,0.8825,0.8863,0.881,0.8857
2000-12-12,0.8777,0.8797,0.8759,0.8795
2000-12-13,0.8797,0.8827,0.8716,0.8723
2000-12-14,0.8776,0.8857,0.8755,0.8852
2000-12-15,0.8917,0.8951,0.8904,0.8934
2000-12-18,0.895,0.9012,0.8941,0.9011
2000-12-19,0.8953,0.8967,0.893,0.8964
2000-12-20,0.8953,0.899,0.895,0.8957
2000-12-21,0.9092,0.9097,0.906,0.9083
2000-12-22,0.9162,0.9183,0.9145,0.9181
2000-12-25,0.9238,0.926,0.9224,0.9252
2000-12-26,0.926,0.9289,0.9235,0.9289
2000-12-27,0.9302,0.9334,0.9273,0.9313
2000-12-28,0.9312,0.9319,0.928,0.9303
2000-12-29,0.9289,0.9307,0.9282,0.9292
2001-01-04,0.9286,0.9448,0.9264,0.9438
2001-01-05,0.9534,0.9595,0.9485,0.9562
2001-01-09,0.9469,0.9477,0.9435,0.9469
2001-01-10,0.9437,0.9465,0.9404,0.9437
2001-01-11,0.9368,0.9428,0.9364,0.941
2001-01-12,0.9511,0.958,0.9505,0.9545
2001-01-15,0.9501,0.9528,0.943,0.9449
2001-01-16,0.9421,0.9442,0.9385,0.9425
2001-01-17,0.9422,0.945,0.9402,0.9412
2001-01-18,0.9367,0.9393,0.9353,0.9379
2001-01-19,0.943,0.9505,0.9425,0.948
2001-01-22,0.9352,0.9373,0.9331,0.9368
2001-01-23,0.9391,0.945,0.9383,0.9407
2001-01-24,0.9357,0.9372,0.9344,0.9357
2001-01-25,0.9233,0.9245,0.9178,0.9197
2001-01-26,0.9247,0.9257,0.9222,0.9247
2001-01-29,0.9237,0.9259,0.922,0.9249
2001-01-30,0.9182,0.9185,0.9153,0.9169
2001-01-31,0.9265,0.9308,0.9255,0.9304
2001-02-01,0.9369,0.9427,0.9363,0.9399
2001-02-02,0.9378,0.9415,0.9363,0.9412
2001-02-05,0.9365,0.9435,0.9341,0.9433
2001-02-06,0.9378,0.9386,0.9342,0.9373
2001-02-07,0.931,0.9316,0.9278,0.9292
2001-02-08,0.929,0.9301,0.9259,0.9273
2001-02-09,0.9189,0.92,0.9173,0.9197
2001-02-13,0.9322,0.9331,0.9259,0.9268
2001-02-14,0.9202,0.922,0.9183,0.9204
2001-02-15,0.9184,0.9196,0.917,0.9175
2001-02-16,0.9056,0.9139,0.905,0.9059
2001-02-19,0.9124,0.9148,0.9122,0.9136
2001-02-20,0.9213,0.924,0.918,0.9195
2001-02-21,0.9092,0.9123,0.9061,0.9078
2001-02-22,0.9105,0.9109,0.904,0.9092
2001-02-23,0.9047,0.907,0.9034,0.9067
2001-02-26,0.9177,0.9186,0.9155,0.9168
2001-02-27,0.9087,0.9148,0.9084,0.9144
2001-02-28,0.9181,0.9225,0.9163,0.9219
2001-03-01,0.9229,0.927,0.9226,0.9262
2001-03-02,0.931,0.9315,0.929,0.9307
2001-03-05,0.9353,0.9367,0.9316,0.9329
2001-03-06,0.9272,0.9295,0.9262,0.9279
2001-03-07,0.9335,0.937,0.9333,0.9339
2001-03-08,0.9289,0.9317,0.9274,0.9287
2001-03-09,0.933,0.9335,0.9315,0.9322
2001-03-12,0.9325,0.934,0.931,0.9338
2001-03-13,0.9294,0.9301,0.9265,0.9269
2001-03-14,0.9142,0.9155,0.9078,0.9087
2001-03-15,0.911,0.9119,0.9045,0.9055
2001-03-16,0.8989,0.8996,0.8964,0.8986
2001-03-19,0.8969,0.8977,0.8934,0.8952
2001-03-21,0.9117,0.9125,0.9068,0.9076
2001-03-22,0.8959,0.8966,0.8942,0.8959
2001-03-23,0.8875,0.8933,0.8853,0.8917
2001-03-26,0.889,0.8948,0.8887,0.8937
2001-03-27,0.8975,0.898,0.8941,0.8953
2001-03-28,0.8935,0.8947,0.8902,0.8904
2001-03-29,0.8865,0.8873,0.8841,0.8846
2001-03-30,0.8827,0.8835,0.8768,0.8808
2001-04-02,0.8758,0.8795,0.8743,0.8758
2001-04-03,0.8813,0.887,0.8799,0.8853
2001-04-04,0.8975,0.898,0.8937,0.8942
2001-04-05,0.9022,0.909,0.9011,0.9037
2001-04-06,0.8962,0.9017,0.8943,0.9014
2001-04-09,0.9034,0.9042,0.8993,0.9026
2001-04-10,0.8952,0.8992,0.8945,0.8989
2001-04-11,0.8895,0.8915,0.8877,0.8897
2001-04-12,0.888,0.8906,0.8859,0.8865
2001-04-13,0.8923,0.8935,0.8902,0.8908
2001-04-16,0.8892,0.8903,0.888,0.8886
2001-04-17,0.8887,0.8912,0.8839,0.8846
2001-04-18,0.8827,0.8838,0.8798,0.8818
2001-04-19,0.8839,0.8882,0.8828,0.883
2001-04-20,0.8972,0.9022,0.8953,0.9004
2001-04-23,0.9036,0.9082,0.9008,0.9016
2001-04-24,0.8973,0.9005,0.8962,0.8996
2001-04-25,0.8937,0.8949,0.8907,0.8921
2001-04-26,0.8976,0.8993,0.896,0.8967
2001-04-27,0.9026,0.9055,0.9008,0.9031
2001-05-01,0.8894,0.8896,0.886,0.8872
2001-05-02,0.893,0.8946,0.8889,0.8894
2001-05-07,0.8932,0.8935,0.8902,0.8922
2001-05-08,0.891,0.8914,0.8858,0.8866
2001-05-09,0.8845,0.8853,0.882,0.8827
2001-05-10,0.8864,0.8877,0.8855,0.8864
2001-05-11,0.8817,0.8819,0.8792,0.8799
2001-05-14,0.8755,0.8757,0.873,0.8749
2001-05-15,0.8742,0.8753,0.8738,0.875
2001-05-16,0.8805,0.8848,0.8747,0.8844
2001-05-17,0.8838,0.8881,0.8823,0.8859
2001-05-18,0.8825,0.8829,0.8804,0.8806
2001-05-21,0.8801,0.882,0.8752,0.8759
2001-05-22,0.8762,0.8768,0.8737,0.8749
2001-05-23,0.8652,0.8663,0.861,0.863
2001-05-24,0.8548,0.8574,0.849,0.8549
2001-05-25,0.8578,0.8628,0.8568,0.8593
2001-05-28,0.8597,0.8606,0.8582,0.8594
2001-05-29,0.8605,0.8612,0.8537,0.8547
2001-05-30,0.8542,0.8592,0.8536,0.8546
2001-05-31,0.856,0.8565,0.849,0.8495
2001-06-01,0.8459,0.8491,0.8448,0.8474
2001-06-04,0.8462,0.8531,0.8461,0.8519
2001-06-05,0.8456,0.848,0.8426,0.8445
2001-06-06,0.8531,0.857,0.8514,0.8536
2001-06-07,0.8459,0.8488,0.8459,0.847
2001-06-08,0.8506,0.8515,0.8458,0.8487
2001-06-11,0.8498,0.854,0.8483,0.8487
2001-06-12,0.8431,0.8492,0.8416,0.8469
2001-06-13,0.8525,0.8547,0.851,0.8542
2001-06-14,0.855,0.8558,0.8522,0.8526
2001-06-15,0.8628,0.865,0.8615,0.8634
2001-06-18,0.8627,0.8642,0.8619,0.8631
2001-06-19,0.8601,0.8603,0.8566,0.8571
2001-06-20,0.8538,0.8543,0.8526,0.8533
2001-06-21,0.8546,0.8576,0.8543,0.8573
2001-06-22,0.8543,0.8547,0.8515,0.8517
2001-06-25,0.8571,0.8604,0.8564,0.8592
2001-06-26,0.8593,0.8651,0.859,0.8644
2001-06-27,0.8632,0.8647,0.8621,0.8645
2001-06-28,0.8597,0.8613,0.8554,0.8569
2001-06-29,0.8442,0.8468,0.8437,0.8466
2001-07-02,0.8499,0.8505,0.8448,0.8452
2001-07-03,0.8468,0.8487,0.8462,0.8474
2001-07-04,0.8473,0.8479,0.844,0.844
2001-07-05,0.8464,0.8469,0.8397,0.8415
2001-07-06,0.8368,0.839,0.835,0.8381
2001-07-09,0.8471,0.8501,0.8466,0.8482
2001-07-10,0.8512,0.8562,0.8491,0.8542
2001-07-11,0.8553,0.8607,0.8533,0.8606
2001-07-12,0.8567,0.8583,0.8535,0.8547
2001-07-13,0.8526,0.8538,0.851,0.8527
2001-07-16,0.8549,0.8587,0.8542,0.8575
2001-07-17,0.8523,0.8529,0.8491,0.8514
2001-07-18,0.8593,0.862,0.8588,0.8595
2001-07-19,0.8724,0.8762,0.8711,0.8737
2001-07-23,0.8704,0.8715,0.867,0.8676
2001-07-24,0.8694,0.8719,0.8688,0.8696
2001-07-25,0.8733,0.8747,0.8717,0.8738
2001-07-26,0.8802,0.8821,0.88,0.8818
2001-07-27,0.8776,0.8796,0.8754,0.8763
2001-07-30,0.8767,0.8773,0.8727,0.8735
2001-07-31,0.874,0.8763,0.8732,0.8754
2001-08-01,0.8768,0.8822,0.876,0.8802
2001-08-02,0.8811,0.8841,0.8806,0.8812
2001-08-03,0.8831,0.8837,0.8807,0.8813
2001-08-06,0.8832,0.8835,0.8795,0.8808
2001-08-07,0.881,0.8813,0.8754,0.8761
2001-08-08,0.8766,0.8776,0.8743,0.8746
2001-08-09,0.8813,0.8842,0.8801,0.8837
2001-08-10,0.8916,0.8942,0.8911,0.8932
2001-08-13,0.8931,0.8961,0.8925,0.8957
2001-08-14,0.8973,0.899,0.895,0.8952
2001-08-15,0.9023,0.9067,0.9022,0.9056
2001-08-16,0.9135,0.9203,0.9132,0.9188
2001-08-17,0.9116,0.9133,0.9104,0.9117
2001-08-20,0.9164,0.9203,0.9161,0.9172
2001-08-21,0.9127,0.9146,0.9112,0.9136
2001-08-22,0.918,0.9185,0.914,0.9142
2001-08-23,0.9135,0.9147,0.9112,0.9121
2001-08-24,0.9146,0.9167,0.9122,0.9122
2001-08-27,0.9125,0.9136,0.9098,0.9104
2001-08-28,0.9113,0.9119,0.9038,0.9044
2001-08-29,0.9118,0.9149,0.9116,0.9132
2001-08-30,0.9079,0.9095,0.906,0.9068
2001-08-31,0.9159,0.9199,0.9159,0.9183
2001-09-03,0.9087,0.9101,0.9083,0.9089
2001-09-04,0.9057,0.9077,0.8988,0.8992
2001-09-05,0.8876,0.8891,0.8864,0.8872
2001-09-06,0.8866,0.8893,0.8825,0.8837
2001-09-07,0.8946,0.8957,0.8931,0.8938
2001-09-10,0.9068,0.9078,0.9033,0.9047
2001-09-11,0.8982,0.9008,0.8975,0.8994
2001-09-12,0.9085,0.9149,0.905,0.9069
2001-09-13,0.9069,0.9084,0.9053,0.9079
2001-09-14,0.9119,0.9139,0.9087,0.9131
2001-09-17,0.9244,0.9303,0.9231,0.9298
2001-09-18,0.9234,0.9247,0.9188,0.9209
2001-09-19,0.9269,0.9275,0.9232,0.9257
2001-09-20,0.9272,0.9293,0.9258,0.9276
2001-09-21,0.9265,0.9276,0.9176,0.9206
2001-09-25,0.9159,0.919,0.9147,0.918
2001-09-26,0.9234,0.9244,0.9223,0.9232
2001-09-27,0.9223,0.9231,0.9178,0.9209
2001-09-28,0.9172,0.9185,0.9126,0.9146
2001-10-01,0.9107,0.911,0.9063,0.9103
2001-10-02,0.9165,0.9176,0.9153,0.9169
2001-10-03,0.9177,0.9234,0.9171,0.9224
2001-10-04,0.9145,0.9159,0.9133,0.9144
2001-10-05,0.9182,0.9206,0.9174,0.9182
2001-10-09,0.9207,0.9225,0.9195,0.9212
2001-10-10,0.9132,0.9146,0.912,0.9127
2001-10-11,0.9109,0.9122,0.909,0.9109
2001-10-12,0.9024,0.9037,0.9013,0.9032
2001-10-15,0.9122,0.9138,0.9103,0.9106
2001-10-16,0.9078,0.9084,0.9046,0.9062
2001-10-17,0.9078,0.9084,0.9038,0.9048
2001-10-18,0.9016,0.904,0.8995,0.9021
2001-10-19,0.903,0.9036,0.9014,0.9018
2001-10-22,0.8981,0.9002,0.8973,0.8974
2001-10-23,0.8917,0.8928,0.8907,0.8909
2001-10-24,0.891,0.8932,0.89,0.8915
2001-10-25,0.8932,0.8939,0.8908,0.8912
2001-10-26,0.8921,0.8952,0.892,0.8939
2001-10-29,0.8926,0.8968,0.8926,0.8963
2001-10-30,0.9049,0.9064,0.904,0.9064
2001-10-31,0.9061,0.9077,0.9044,0.9054
2001-11-01,0.8998,0.9023,0.8995,0.9019
2001-11-02,0.9025,0.9054,0.9019,0.9045
2001-11-05,0.9013,0.902,0.8965,0.8986
2001-11-06,0.8973,0.8987,0.8963,0.8982
2001-11-07,0.8944,0.9034,0.8938,0.9026
2001-11-08,0.8982,0.8983,0.8963,0.8973
2001-11-09,0.8929,0.8933,0.8893,0.8917
2001-11-12,0.8944,0.8948,0.8928,0.8936
2001-11-13,0.8936,0.894,0.8873,0.8881
2001-11-14,0.8813,0.8827,0.8794,0.8802
2001-11-15,0.8827,0.8833,0.8804,0.8808
2001-11-16,0.8813,0.8851,0.881,0.8842
2001-11-19,0.8844,0.8853,0.881,0.8818
2001-11-20,0.8786,0.8835,0.8779,0.883
2001-11-21,0.8834,0.8836,0.8797,0.8809
2001-11-22,0.8777,0.8786,0.8763,0.8774
2001-11-26,0.8784,0.8808,0.8778,0.8801
2001-11-27,0.8805,0.8838,0.8802,0.882
2001-11-28,0.8832,0.8868,0.8819,0.8849
2001-11-29,0.8874,0.8881,0.8859,0.8864
2001-11-30,0.8866,0.8878,0.8862,0.8873
2001-12-03,0.8954,0.8965,0.8943,0.8954
2001-12-04,0.8905,0.8916,0.8886,0.8913
2001-12-05,0.8905,0.8937,0.8897,0.8932
2001-12-06,0.8879,0.8887,0.8865,0.8877
2001-12-07,0.8938,0.8953,0.893,0.8939
2001-12-10,0.8892,0.8917,0.8887,0.8916
2001-12-11,0.8911,0.8917,0.8903,0.8914
2001-12-12,0.8924,0.8974,0.8923,0.8963
2001-12-13,0.8975,0.8989,0.8974,0.8981
2001-12-14,0.8929,0.8992,0.8923,0.8986
2001-12-17,0.9039,0.9046,0.9016,0.9039
2001-12-18,0.9017,0.9043,0.9006,0.9017
2001-12-19,0.9022,0.9037,0.8987,0.9018
2001-12-20,0.9001,0.9015,0.8964,0.8984
2001-12-21,0.9009,0.9015,0.8983,0.8986
2001-12-25,0.8791,0.8802,0.8779,0.8796
2001-12-26,0.8779,0.8811,0.8766,0.881
2001-12-27,0.8799,0.8808,0.8776,0.8795
2001-12-28,0.8833,0.884,0.8813,0.8816
2002-01-04,0.8994,0.8999,0.897,0.8992
2002-01-07,0.8964,0.8995,0.8945,0.8987
2002-01-08,0.8932,0.8937,0.8906,0.8914
2002-01-09,0.8949,0.8953,0.8915,0.8922
2002-01-10,0.8918,0.8935,0.8906,0.8932
2002-01-11,0.8922,0.8928,0.8911,0.8919
2002-01-15,0.8941,0.8944,0.8904,0.8911
2002-01-16,0.8842,0.8845,0.8817,0.8827
2002-01-17,0.8847,0.885,0.8817,0.882
2002-01-18,0.8814,0.8816,0.8797,0.8802
2002-01-21,0.8861,0.8866,0.8835,0.8846
2002-01-22,0.8835,0.8843,0.882,0.8842
2002-01-23,0.8883,0.889,0.8862,0.8872
2002-01-24,0.8784,0.8789,0.8768,0.8778
2002-01-25,0.8777,0.8785,0.8753,0.8774
2002-01-28,0.8646,0.8662,0.8635,0.8654
2002-01-29,0.8612,0.8634,0.86,0.8618
2002-01-30,0.8652,0.8659,0.8639,0.8647
2002-01-31,0.8614,0.8628,0.8598,0.8607
2002-02-01,0.8585,0.8611,0.8563,0.8584
2002-02-04,0.8619,0.8625,0.8607,0.8615
2002-02-05,0.8695,0.8718,0.8687,0.8716
2002-02-06,0.8679,0.8681,0.865,0.8654
2002-02-07,0.8677,0.8679,0.8646,0.8649
2002-02-08,0.8704,0.873,0.87,0.8725
2002-02-12,0.8768,0.878,0.876,0.8778
2002-02-13,0.8768,0.8769,0.8744,0.8751
2002-02-14,0.8715,0.873,0.8699,0.871
