"Date","外貨準備","外貨準備:外貨","外貨準備:外貨:(a)証券","外貨準備:外貨:(a)証券うち:本邦発行体分","外貨準備:外貨:(b)預金","外貨準備:外貨:(b)預金:外国中央銀行及びBISへの預金","外貨準備:外貨:(b)預金:本邦金融機関への預金","外貨準備:外貨:(b)預金:本邦金融機関への預金:うち:海外拠点分","外貨準備:外貨:(b)預金:外国金融機関への預金","外貨準備:外貨:(b)預金:外国金融機関への預金:うち:本邦内拠点分","外貨準備:IMFリザーブポジション","外貨準備:SDR","外貨準備:金","外貨準備:その他外貨準備","外貨準備:その他外貨準備:(a)金融派生商品","外貨準備:その他外貨準備:(b)非銀行非居住者に対する貸付","外貨準備:その他外貨準備:(c)その他"
2010-05-01,95.773140414,90.835753855,88.295551568,,2.540202287,0.585592091,0.668459764,,1.286150432,1.286150432,0.352164617,1.814535317,2.732333884,0.038352741,,,0.038352741
2010-06-01,95.3675343865,90.4131644825,88.266967036,,2.1461974465,0.5963223453,0.5518274543,,0.9980476469,0.9980476469,0.3398864837,1.7971395669,2.7791145695,0.0382292839,,,0.0382292839
2010-07-01,93.0579192565,88.3545923805,86.4330814005,,1.92151098,0.5712907645,0.5042653815,,0.845954834,0.845954834,0.3710896205,1.7780976605,2.5166018805,0.0375377145,,,0.0375377145
2010-08-01,91.3611680415,86.6263980995,84.8452674594,,1.7811306401,0.5586789488,0.4873073716,,0.7351443197,0.7351443197,0.3561749044,1.7243577946,2.6171001185,0.0371371245,,,0.0371371245
2010-09-01,93.6018789461,88.6992973654,87.0297016422,,1.6695957232,0.5735439229,0.8065382331,,0.2895135672,0.2895135672,0.3952973706,1.7572427501,2.7125869076,0.0374545524,,,0.0374545524
2010-10-01,91.3823521485,86.541981736,85.0933440735,,1.4486376625,0.5600854105,0.6869280425,,0.2016242095,0.2016242095,0.3765231995,1.71956764,2.7079103905,0.0363691825,,,0.0363691825
2010-11-01,90.854876058,85.95817542,84.69358707,,1.26458835,0.537852324,0.534056496,,0.19267953,0.19267953,0.365472222,1.68625533,2.808665166,0.03630792,,,0.03630792
2010-12-01,91.353427056,86.3225028192,85.169777136,,1.1527256832,0.5161930944,0.5043591552,,0.1321734336,0.1120057344,0.3840196608,1.7189213376,2.891398032,0.0365852064,,,0.0365852064
2011-01-01,90.3074725,85.459120125,84.326331375,,1.13278875,0.62117475,0.35545275,,0.15616125,0.15616125,0.386271875,1.728432375,2.697458375,0.03618975,,,0.03618975
2011-02-01,90.087679148,85.0577214824,84.0516804272,,1.0060410552,0.5396255984,0.31570326,,0.1507121968,0.1507121968,0.3885832544,1.739875744,2.8651824752,0.036316192,,,0.036316192
2011-03-01,91.120093175,85.027920623,83.898252731,,1.129667892,0.631376251,0.363247503,,0.135044138,0.135044138,1.430537087,1.734753809,2.890548741,0.036332915,,,0.036332915
